Times,Angle,Cur,Diff,Control
01:04.59,63.849583,78.0,-14.150417,0.358416
01:04.60,63.658474,78.0,-14.341526,0.363316
01:04.62,63.464005,78.0,-14.535995,0.368262
01:04.64,63.267426,78.0,-14.732574,0.373229
01:04.65,63.069584,78.0,-14.930416,0.378206
01:04.67,62.871544,78.0,-15.128456,0.383162
01:04.68,62.674034,77.0,-14.325966,0.338087
01:04.70,62.477943,77.0,-14.522057,0.367954
01:04.72,62.283981,76.0,-13.716019,0.32275
01:04.73,62.092903,76.0,-13.907097,0.352454
01:04.75,61.905422,75.0,-13.094578,0.307051
01:04.76,61.722378,74.0,-12.277622,0.286517
01:04.78,61.544636,74.0,-12.455364,0.315828
01:04.80,61.373089,73.0,-11.626911,0.269961
01:04.81,61.208515,72.0,-10.791485,0.248901
01:04.83,61.051849,71.0,-9.948151,0.22762
01:04.84,60.904003,70.0,-9.095997,0.206096
01:04.86,60.765732,69.0,-8.234268,0.184313
01:04.88,60.63813,67.0,-6.36187,0.112237
01:04.89,60.52206,66.0,-5.47794,0.11485
01:04.91,60.41853,65.0,-4.58147,0.092125
01:04.92,60.328396,64.0,-3.671604,0.069043
01:04.94,60.252621,63.0,-2.747379,0.045579
01:04.96,60.192249,61.0,-0.807751,0.028297
01:04.97,60.14817,60.0,0.14817,0.027602
01:04.99,60.121277,59.0,1.121277,0.05236
01:05.00,60.112492,58.0,2.112492,0.077593
01:05.02,60.122883,57.0,3.122883,0.103332
01:05.04,60.153057,55.0,5.153057,0.179581
01:05.05,60.204189,54.0,6.204189,0.181383
01:05.07,60.262589,53.0,7.262589,0.208025
01:05.08,60.329945,52.0,8.329945,0.234933
01:05.10,60.40799,51.0,9.40799,0.262151
01:05.12,60.497482,51.0,9.497482,0.239674
01:05.13,60.59864,51.0,9.59864,0.242495
01:05.15,60.711376,50.0,10.711376,0.295603
01:05.16,60.835892,50.0,10.835892,0.27401
01:05.18,60.971729,50.0,10.971729,0.277689
01:05.20,61.118366,50.0,11.118366,0.281625
