Times,Angle,Cur,Diff,Control
00:50.62,-78.558876,272.0,9.441132,0.235961
00:50.64,-78.562325,272.0,9.437683,0.235856
00:50.65,-78.566444,272.0,9.433563,0.235736
00:50.67,-78.571083,272.0,9.428925,0.235607
00:50.68,-78.576416,272.0,9.423584,0.235456
00:50.70,-78.582253,271.0,10.417755,0.285298
00:50.72,-78.588699,271.0,10.411316,0.260122
00:50.73,-78.595779,271.0,10.404236,0.259929
00:50.75,-78.603447,271.0,10.396545,0.259721
00:50.76,-78.6119,271.0,10.388092,0.259491
00:50.78,-78.62104,271.0,10.378967,0.259246
00:50.80,-78.630989,270.0,11.369019,0.308977
00:50.81,-78.641762,270.0,11.358246,0.283687
00:50.83,-78.653587,270.0,11.346405,0.283364
00:50.84,-78.666008,270.0,11.333984,0.283039
00:50.86,-78.679619,269.0,12.320374,0.332669
00:50.88,-78.694489,269.0,12.305511,0.307266
00:50.89,-78.710564,269.0,12.289429,0.306834
00:50.91,-78.727585,268.0,13.2724,0.356384
00:50.92,-78.745819,268.0,13.254181,0.330899
00:50.94,-78.765388,268.0,13.234619,0.330376
00:50.96,-78.786469,267.0,14.213531,0.379811
00:50.97,-78.809204,267.0,14.190796,0.354202
00:50.99,-78.833687,266.0,15.166321,0.403546
00:51.00,-78.859459,266.0,15.140533,0.377869
00:51.02,-78.887299,265.0,16.112701,0.427122
00:51.04,-78.916794,265.0,16.083191,0.401342
00:51.05,-78.948174,264.0,17.051819,0.450511
00:51.07,-78.98156,264.0,17.018433,0.424626
00:51.08,-79.017189,263.0,17.982819,0.47368
00:51.10,-79.05468,263.0,17.945312,0.447695
00:51.12,-79.094818,262.0,18.905182,0.496626
00:51.13,-79.137115,262.0,18.862885,0.470515
00:51.15,-79.181892,261.0,19.818115,0.519334
00:51.16,-79.22937,260.0,20.77063,0.543079
00:51.18,-79.279694,260.0,20.720306,0.51675
00:51.20,-79.332596,259.0,21.667419,0.565363
00:51.21,-79.388329,258.0,22.611664,0.588898
00:51.23,-79.447159,257.0,23.552856,0.612351
00:51.24,-79.509354,257.0,23.490662,0.585712
00:51.26,-79.574501,256.0,24.425507,0.634009
00:51.28,-79.642975,255.0,25.357025,0.657214
00:51.29,-79.715073,254.0,26.284912,0.68032
00:51.31,-79.790573,253.0,27.209412,0.703348
00:51.32,-79.869781,252.0,28.130219,0.726276
00:51.34,-79.923431,251.0,29.076569,0.750573
00:51.36,-79.999046,250.0,30.000946,0.773133
00:51.37,-80.085915,249.0,30.914093,0.795681
00:51.39,-80.181778,248.0,31.818237,0.81806
00:51.40,-80.281967,247.0,32.718018,0.840445
00:51.42,-80.386742,245.0,34.613251,0.912712
00:51.44,-80.496399,244.0,35.503601,0.909849
00:51.45,-80.610847,243.0,36.38916,0.931868
00:51.47,-80.729874,241.0,38.270142,1.003778
00:51.48,-80.853958,240.0,39.146057,1.000549
00:51.50,-80.983444,239.0,40.016541,1.022176
00:51.52,-81.118164,237.0,41.881836,1.093678
00:51.53,-81.258507,236.0,42.741486,1.090028
00:51.55,-81.404724,234.0,44.595276,1.161227
00:51.56,-81.556755,232.0,46.443237,1.20728
00:51.58,-81.714935,231.0,47.285065,1.203172
00:51.60,-81.879173,229.0,49.120819,1.273914
00:51.61,-82.049355,227.0,50.950653,1.319512
00:51.63,-82.225929,225.0,52.774078,1.364938
00:51.64,-82.408783,223.0,54.591217,1.410209
00:51.66,-82.597992,221.0,56.402008,1.45532
00:51.68,-82.793938,219.0,58.206055,1.5
00:51.69,-82.996552,216.0,61.003448,1.5
00:51.71,-83.205833,214.0,62.794159,1.5
00:51.72,-83.421722,212.0,64.578278,1.5
00:51.74,-83.644569,209.0,67.355438,1.5
00:51.76,-83.874519,206.0,70.125488,1.5
00:51.77,-84.111725,204.0,71.888275,1.5
00:51.79,-84.356171,201.0,74.643829,1.5
00:51.80,-84.60788,198.0,77.39212,1.5
00:51.82,-84.866699,195.0,80.133301,1.5
00:51.84,-85.132492,192.0,82.867493,1.5
01:01.40,84.5383,0.0,84.5383,1.5
01:01.42,86.08239,0.0,86.08239,1.5
01:01.44,87.627304,0.0,87.627304,1.5
01:01.45,89.160393,0.0,89.160393,1.5
01:01.47,90.681046,1.0,89.681046,1.5
01:01.48,91.633591,2.0,89.633591,1.5
01:01.50,92.689308,3.0,89.689308,1.5
01:01.52,93.769691,4.0,89.769691,1.5
01:01.53,94.839569,6.0,88.839569,1.5
01:01.55,95.896477,8.0,87.896477,1.5
01:01.56,96.940269,10.0,86.940269,1.5
01:01.58,97.970451,12.0,85.970451,1.5
01:01.60,98.98658,14.0,84.98658,1.5
01:01.61,99.988136,17.0,82.988136,1.5
01:01.63,100.974373,19.0,81.974373,1.5
01:01.64,101.944641,22.0,79.944641,1.5
01:01.66,102.898033,24.0,78.898033,1.5
01:01.68,103.833725,27.0,76.833725,1.5
01:01.69,104.750786,30.0,74.750786,1.5
01:01.71,105.648445,32.0,73.648445,1.5
01:01.72,106.204475,35.0,71.204475,1.5
01:01.74,106.812943,38.0,68.812943,1.5
01:01.76,107.416306,40.0,67.416306,1.5
01:01.77,107.993797,43.0,64.993797,1.5
01:01.79,108.545219,45.0,63.545219,1.5
01:01.80,109.070473,47.0,62.070473,1.5
01:01.82,109.569931,50.0,59.569931,1.426735
01:01.84,110.044197,52.0,58.044197,1.412962
01:01.85,110.494057,54.0,56.494057,1.373598
01:01.87,110.921318,56.0,54.921318,1.333714
01:01.88,111.326782,58.0,53.326782,1.293306
01:01.90,111.711029,60.0,51.711029,1.252382
01:01.92,112.075676,61.0,51.075676,1.261008
01:01.93,112.42215,63.0,49.42215,1.194216
01:01.95,112.751328,65.0,47.751328,1.152013
01:01.96,113.06411,66.0,47.06411,1.159422
01:01.98,113.361984,68.0,45.361984,1.091496
01:02.00,113.646278,69.0,44.646278,1.098264
01:02.01,113.917442,71.0,42.917442,1.029715
01:02.03,114.176666,72.0,42.176666,1.035897
01:02.04,114.424316,74.0,40.424316,0.966799
01:02.06,114.661354,75.0,39.661354,0.97246
01:02.08,114.88726,76.0,38.88726,0.952829
01:02.09,115.103096,78.0,37.103096,0.882973
01:02.11,115.309135,79.0,36.309135,0.887879
01:02.12,115.506485,80.0,35.506485,0.867596
01:02.14,115.696053,81.0,34.696053,0.84714
01:02.16,115.877747,82.0,33.877747,0.826486
01:02.17,116.051743,84.0,32.051743,0.755643
01:02.19,116.217987,85.0,31.217987,0.759606
01:02.20,116.377541,86.0,30.377541,0.738427
01:02.22,116.531006,87.0,29.531006,0.717112
01:02.24,116.678368,88.0,28.678368,0.695643
01:02.25,116.819588,89.0,27.819588,0.67402
01:02.27,116.954727,90.0,26.954727,0.652247
01:02.28,117.084465,91.0,26.084465,0.630355
01:02.30,117.208725,91.0,26.208725,0.658325
01:02.32,117.327644,92.0,25.327644,0.611164
01:02.33,117.441902,93.0,24.441902,0.588904
01:02.35,117.550705,94.0,23.550705,0.566488
01:02.36,117.654945,95.0,22.654945,0.54398
01:02.38,117.75486,95.0,22.75486,0.571369
01:02.40,117.850754,96.0,21.850754,0.523666
01:02.41,117.942802,97.0,20.942802,0.500871
01:02.43,118.029747,98.0,20.029747,0.477917
01:02.44,118.112762,98.0,20.112762,0.504894
01:02.46,118.191986,99.0,19.191986,0.45678
01:02.48,118.26796,99.0,19.26796,0.483598
01:02.49,118.339859,100.0,18.339859,0.435294
01:02.51,118.408295,101.0,17.408295,0.411918
01:02.52,118.473366,101.0,17.473366,0.438461
01:02.54,118.535088,102.0,16.535088,0.38992
01:02.56,118.594002,103.0,15.594002,0.366323
01:02.57,118.649193,103.0,15.649193,0.39261
01:02.59,118.701851,104.0,14.701851,0.343863
01:02.60,118.752235,104.0,14.752235,0.370066
01:02.62,118.799889,105.0,13.799889,0.321189
01:02.64,118.845016,105.0,13.845016,0.347254
01:02.65,118.887177,106.0,12.887177,0.298233
01:02.67,118.927032,106.0,12.927032,0.324172
01:02.68,118.964409,107.0,11.964409,0.275045
01:02.70,119.000023,107.0,12.000023,0.300891
01:02.72,119.032951,107.0,12.032951,0.301647
01:02.73,119.064362,108.0,11.064362,0.252394
01:02.75,119.09301,108.0,11.09301,0.278041
01:02.76,119.119095,109.0,10.119095,0.228629
01:02.78,119.143608,109.0,10.143608,0.254203
01:02.80,119.166451,109.0,10.166451,0.254732
01:02.81,119.188629,110.0,9.188629,0.20527
01:02.83,119.208382,110.0,9.208382,0.230703
01:02.84,119.225975,110.0,9.225975,0.231089
01:02.86,119.242805,111.0,8.242805,0.181491
01:02.88,119.258415,111.0,8.258415,0.206851
01:02.89,119.272667,111.0,8.272667,0.207173
01:02.91,119.285042,112.0,7.285042,0.157435
01:02.92,119.296371,112.0,7.296371,0.182693
01:02.94,119.305695,112.0,7.305695,0.182875
01:02.96,119.31501,112.0,7.31501,0.183108
01:02.97,119.322403,113.0,6.322403,0.133245
01:02.99,119.328209,113.0,6.328209,0.15835
01:03.00,119.332962,113.0,6.332962,0.158443
01:03.02,119.337227,114.0,5.337227,0.108537
01:03.04,119.340561,114.0,5.340561,0.133597
01:03.05,119.343483,114.0,5.343483,0.13366
01:03.07,119.345222,114.0,5.345222,0.133674
01:03.08,119.346298,114.0,5.346298,0.133684
01:03.10,119.346642,115.0,4.346642,0.083675
01:03.12,119.346245,115.0,4.346245,0.108646
01:03.13,119.345177,115.0,4.345177,0.108603
01:03.15,119.343758,115.0,4.343758,0.108558
01:03.16,119.341774,116.0,3.341774,0.058495
01:03.18,119.338478,116.0,3.338478,0.08338
01:03.20,119.334877,116.0,3.334877,0.083282
01:03.21,119.331322,116.0,3.331322,0.083194
01:03.23,119.32737,116.0,3.32737,0.083085
01:03.24,119.322998,116.0,3.322998,0.082966
01:03.26,119.31813,117.0,2.31813,0.032832
01:03.28,119.313156,117.0,2.313156,0.057705
01:03.29,119.307716,117.0,2.307716,0.057557
01:03.31,119.301682,117.0,2.301682,0.057391
01:03.32,119.295479,117.0,2.295479,0.057232
01:03.34,119.289169,117.0,2.289169,0.057071
01:03.36,119.282181,117.0,2.282181,0.05688
01:03.37,119.274986,118.0,1.274986,0.006695
01:03.39,119.267357,118.0,1.267357,0.031493
01:03.40,119.259583,118.0,1.259583,0.031295
01:03.42,119.251251,118.0,1.251251,0.031073
01:03.44,119.242836,118.0,1.242836,0.030861
01:03.45,119.234367,118.0,1.234367,0.030647
01:03.47,119.225693,118.0,1.225693,0.030425
01:03.48,119.216576,119.0,0.216576,0.019814
01:03.50,119.207344,119.0,0.207344,0.004953
01:03.52,119.197998,119.0,0.197998,0.004716
01:03.53,119.188133,119.0,0.188133,0.004457
01:03.55,119.17868,119.0,0.17868,0.004231
01:03.56,119.168739,119.0,0.168739,0.00397
01:03.58,119.158653,119.0,0.158653,0.003714
01:03.60,119.148598,119.0,0.148598,0.003464
01:03.61,119.138428,119.0,0.138428,0.003206
01:03.63,119.128174,120.0,-0.871826,0.047052
01:03.64,119.117867,120.0,-0.882133,0.022311
01:03.66,119.107071,120.0,-0.892929,0.022593
01:03.68,119.096718,120.0,-0.903282,0.022841
01:03.69,119.086349,120.0,-0.913651,0.0231
01:03.71,119.075851,120.0,-0.924149,0.023366
01:03.72,119.064804,120.0,-0.935196,0.023656
01:03.74,119.054298,120.0,-0.945702,0.023905
01:03.76,119.043716,120.0,-0.956284,0.024172
01:03.77,119.032928,120.0,-0.967072,0.024446
01:03.79,119.022133,121.0,-1.977867,0.074717
01:03.80,119.011337,121.0,-1.988663,0.049986
01:03.82,119.000549,121.0,-1.999451,0.050256
01:03.84,118.990112,121.0,-2.009888,0.050508
01:03.85,118.979546,121.0,-2.020454,0.050776
01:03.87,118.968903,121.0,-2.031097,0.051044
01:03.88,118.958191,121.0,-2.041809,0.051313
01:03.90,118.947197,121.0,-2.052803,0.051595
01:03.92,118.935989,121.0,-2.064011,0.05188
01:03.93,118.925362,121.0,-2.074638,0.052132
01:03.95,118.914551,121.0,-2.085449,0.052407
01:03.96,118.903564,121.0,-2.096436,0.052686
